poverty,deep_poverty,age_group,st,price,base_poverty,base_deep_poverty,poverty_chg,deep_poverty_chg,state_abbr,state_name
0.16764761298165065,0.05787814862299825,All,12.0,50,0.18110563610153335,0.06441191810000726,-0.07431034952627158,-0.10143727542571479,FL,Florida
0.16682025998032293,0.05741243312317756,All,12.0,55,0.18110563610153335,0.06441191810000726,-0.07887869438365569,-0.10866754450569482,FL,Florida
0.16581393307305528,0.05666860127795515,All,12.0,60,0.18110563610153335,0.06441191810000726,-0.08443526859597605,-0.12021559131385717,FL,Florida
0.16447721123099354,0.05624203482261985,All,12.0,65,0.18110563610153335,0.06441191810000726,-0.09181616446888163,-0.12683806845656553,FL,Florida
0.16351674189480608,0.05573683485198403,All,12.0,70,0.18110563610153335,0.06441191810000726,-0.09711952971395321,-0.13468133699347573,FL,Florida
0.16172896747533802,0.055352723786384415,All,12.0,75,0.18110563610153335,0.06441191810000726,-0.10699097523023626,-0.14064469093370824,FL,Florida
0.16060552886094392,0.054867841067721426,All,12.0,80,0.18110563610153335,0.06441191810000726,-0.11319419804857112,-0.14817253256559615,FL,Florida
0.15978684902614237,0.05426805087209887,All,12.0,85,0.18110563610153335,0.06441191810000726,-0.11771465280870119,-0.15748432164617143,FL,Florida
0.15820895565299745,0.05403238991643284,All,12.0,90,0.18110563610153335,0.06441191810000726,-0.12642721088867348,-0.161142976171878,FL,Florida
0.15687300049968939,0.05382226927987417,All,12.0,95,0.18110563610153335,0.06441191810000726,-0.1338038733828163,-0.16440511527216728,FL,Florida
0.15566565738481317,0.053380177377276614,All,12.0,100,0.18110563610153335,0.06441191810000726,-0.14047038658950273,-0.17126862618192096,FL,Florida
0.15434484433439052,0.053113561363180274,All,12.0,105,0.18110563610153335,0.06441191810000726,-0.1477634398530806,-0.1754078603789586,FL,Florida
0.15328552006702392,0.05260366542392809,All,12.0,110,0.18110563610153335,0.06441191810000726,-0.15361264637237804,-0.18332403419108623,FL,Florida
0.15197563233134143,0.052072398035666746,All,12.0,115,0.18110563610153335,0.06441191810000726,-0.16084537398858623,-0.19157200139859099,FL,Florida
0.15081754896888988,0.05175805564665309,All,12.0,120,0.18110563610153335,0.06441191810000726,-0.16723989260976424,-0.19645219124987912,FL,Florida
0.14993662359089796,0.051421479283782365,All,12.0,125,0.18110563610153335,0.06441191810000726,-0.1721040448081974,-0.20167756526138036,FL,Florida
0.14863598403830683,0.0511162413237188,All,12.0,130,0.18110563610153335,0.06441191810000726,-0.1792857072930797,-0.2064164081505122,FL,Florida
0.14756329063579773,0.050966880770890205,All,12.0,135,0.18110563610153335,0.06441191810000726,-0.18520873335455312,-0.20873524226125384,FL,Florida
0.14633208433346284,0.050665428336547996,All,12.0,140,0.18110563610153335,0.06441191810000726,-0.19200701047523117,-0.21341531457138396,FL,Florida
0.14536121678105343,0.050163486793115365,All,12.0,145,0.18110563610153335,0.06441191810000726,-0.19736779091977297,-0.2212079957744698,FL,Florida
0.1443208680603407,0.04980194512770256,All,12.0,150,0.18110563610153335,0.06441191810000726,-0.20311222131469164,-0.22682095803483082,FL,Florida
0.14362648763973143,0.049488513181583905,All,12.0,155,0.18110563610153335,0.06441191810000726,-0.2069463395429061,-0.23168701318990337,FL,Florida
0.14266721625472162,0.04925534396436737,All,12.0,160,0.18110563610153335,0.06441191810000726,-0.21224309013366094,-0.2353069832838619,FL,Florida
0.14208764747497768,0.048986379965962855,All,12.0,165,0.18110563610153335,0.06441191810000726,-0.2154432598921493,-0.2394826701185082,FL,Florida
0.1404150680407518,0.048807070633693175,All,12.0,170,0.18110563610153335,0.06441191810000726,-0.22467864024932493,-0.2422664613416058,FL,Florida
